_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
earthengine_openeo_org_vienna_10km_2020_earthengine_20250621153027,Earth Engine,0.25536489486694336,7.650950908660889,7.524202,,0.14747214317321777,1,8.239880800247192
earthengine_openeo_org_vienna_10km_2020_earthengine_20250621174111,Earth Engine,0.3219320774078369,7.661054611206055,7.524843,,0.14433717727661133,1,8.359829902648926
earthengine_openeo_org_vienna_10km_2020_earthengine_20250621211404,Earth Engine,0.31692051887512207,7.6937737464904785,7.547999,,0.1679680347442627,1,8.47634768486023
earthengine_openeo_org_vienna_10km_2020_earthengine_20250622041858,Earth Engine,0.26529479026794434,7.658191442489624,7.52569,,0.14948248863220215,1,8.347805738449097
earthengine_openeo_org_vienna_10km_2020_earthengine_20250623153502,Earth Engine,0.23946261405944824,7.636332988739014,7.52602,,0.15219974517822266,1,8.288426160812378
earthengine_openeo_org_vienna_10km_2020_earthengine_20250623183502,Earth Engine,0.3205392360687256,7.651237487792969,7.524367,,0.1467876434326172,1,8.29984450340271
earthengine_openeo_org_vienna_10km_2020_earthengine_20250623213502,Earth Engine,0.2475273609161377,7.634229898452759,7.526696,,0.15210223197937012,1,8.246005058288574
earthengine_openeo_org_vienna_10km_2020_earthengine_20250624003502,Earth Engine,0.27271509170532227,7.663074493408203,7.524357,,0.1571204662322998,1,8.370719909667969
earthengine_openeo_org_vienna_10km_2020_earthengine_20250624033501,Earth Engine,0.28033900260925293,7.6536383628845215,7.525885,,0.15984153747558594,1,8.332109689712524
earthengine_openeo_org_vienna_10km_2020_earthengine_20250624063502,Earth Engine,0.25957250595092773,7.640236854553223,7.529787,,0.1640033721923828,1,8.269036293029785
earthengine_openeo_org_vienna_10km_2020_earthengine_20250624093501,Earth Engine,0.2769131660461426,7.659316062927246,7.52739,,0.15717625617980957,1,8.298760652542114
earthengine_openeo_org_vienna_10km_2020_earthengine_20250624123502,Earth Engine,0.2762722969055176,7.630030393600464,7.524539,,0.20768022537231445,1,8.343674659729004
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250621142301,CDSE,132.1869671344757,256.38629031181335,181.195305,,0.5159869194030762,24,389.98277854919434
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250621152053,CDSE,153.40428161621094,256.6043074131012,235.257163,,0.37938475608825684,24,411.38891553878784
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250621172702,CDSE,152.27401757240295,256.0769488811493,181.135077,61.516284,0.4775855541229248,24,409.6804566383362
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250621205040,CDSE,151.58505272865295,285.7775583267212,253.800782,,0.4585602283477783,24,438.69996333122253
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250622034423,CDSE,147.11387705802917,285.4640872478485,236.392073,,0.5801668167114258,24,434.0955319404602
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250623152502,CDSE,131.05840730667114,376.1949234008789,301.350219,,0.41568970680236816,24,508.56888008117676
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250623182502,CDSE,161.26205968856812,352.4956874847412,277.824773,,0.41150903701782227,24,514.9034986495972
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250623212501,CDSE,143.80639147758484,407.2164704799652,271.363995,,0.48419809341430664,24,552.5300724506378
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250624002502,CDSE,159.4799780845642,346.04282569885254,296.695443,,0.39603519439697266,24,506.84756541252136
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250624032502,CDSE,148.2787811756134,347.285409450531,241.623379,91.773927,0.46640491485595703,24,496.82431530952454
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250624062501,CDSE,135.77605295181274,318.77475786209106,213.169723,,0.7703239917755127,24,456.9050600528717
