_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250621164026,Earth Engine,0.3164703845977783,7.639801025390625,7.529709,,0.15891647338867188,1,8.36328673362732
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250621191841,Earth Engine,0.29711222648620605,7.63489556312561,7.527029,,0.15643310546875,1,8.32960295677185
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250621224531,Earth Engine,0.2640364170074463,7.661404848098755,7.52538,,0.1502857208251953,1,8.265106439590454
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250622070007,Earth Engine,0.3113715648651123,7.638710975646973,7.524321,,0.1477365493774414,1,8.28588080406189
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250623141501,Earth Engine,0.31436681747436523,7.641865968704224,7.523327,,0.1515946388244629,1,8.300117492675781
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250623171502,Earth Engine,0.2885899543762207,7.645580291748047,7.528805,,0.15746855735778809,1,8.329592943191528
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250623201502,Earth Engine,0.3251621723175049,7.644426345825195,7.524834,,0.14380884170532227,1,8.351463079452515
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250623231501,Earth Engine,0.26695966720581055,7.639867544174194,7.526441,,0.15831804275512695,1,8.328263998031616
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250624021502,Earth Engine,0.2718188762664795,7.6594109535217285,7.527248,,0.16036415100097656,1,8.335412740707397
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250624051502,Earth Engine,0.2355203628540039,7.655738353729248,7.523941,,0.15051651000976562,1,8.260066270828247
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250624081502,Earth Engine,0.257340669631958,7.649972200393677,7.526446,,0.15682315826416016,1,8.257241010665894
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250624111502,Earth Engine,0.3012850284576416,7.671800374984741,7.524769,,0.15346527099609375,1,8.397135496139526
earthengine_openeo_org_bratislava_10km_2024_earthengine_20250624141501,Earth Engine,0.27948951721191406,7.6550633907318115,7.535722,,0.150191068649292,1,8.310635089874268
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250622174259,Earth Engine,,7.633508205413818,,,0.16187024116516113,0,8.044310092926025
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250622174514,Earth Engine,0.15236687660217285,7.632140398025513,7.524471,,0.16821646690368652,1,8.143723487854004
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250623155502,Earth Engine,0.1668860912322998,7.638037204742432,7.526758,,0.19313359260559082,1,8.207700967788696
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250623185502,Earth Engine,,7.643681287765503,,,0.20234251022338867,0,8.110660552978516
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250623215502,Earth Engine,0.15114212036132812,7.629546403884888,7.523881,,0.19282031059265137,1,8.220197677612305
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250624035502,Earth Engine,0.1755051612854004,7.651512145996094,7.525617,,0.1980903148651123,1,8.237875938415527
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250624065501,Earth Engine,0.17998695373535156,7.653807163238525,7.525739,,0.19540190696716309,1,8.21849775314331
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250624095502,Earth Engine,0.18544602394104004,7.653032064437866,7.525297,,0.19403791427612305,1,8.23830771446228
earthengine_openeo_org_ndvi_median_bratislava_10km_2024_earthengine_20250624125501,Earth Engine,0.1735696792602539,7.643528938293457,7.530052,,0.20383024215698242,1,13.273557901382446
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250623153002,Earth Engine,0.3424034118652344,7.651357650756836,7.524516,,0.15138554573059082,1,8.33043384552002
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250623183002,Earth Engine,0.39604926109313965,7.631392240524292,7.523567,,0.1525249481201172,1,8.367619276046753
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250623213003,Earth Engine,0.31914854049682617,7.661132097244263,7.527238,,0.16161799430847168,1,8.351653814315796
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250624033002,Earth Engine,0.27698469161987305,7.636391878128052,7.526728,,0.17938542366027832,1,8.309237003326416
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250624063002,Earth Engine,0.3602027893066406,7.654065847396851,7.525523,,0.15806818008422852,1,8.379726648330688
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250624093002,Earth Engine,0.3032810688018799,7.635433912277222,7.525218,,0.16914725303649902,1,8.35923433303833
earthengine_openeo_org_reducer_mean_bratislava_10km_2024_earthengine_20250624123002,Earth Engine,0.267822265625,19.264442920684814,19.150376,,0.15009713172912598,1,19.873476266860962
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250621163316,CDSE,127.66915369033813,255.93999862670898,181.25816,,0.5746059417724609,22,385.117787361145
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250621185522,CDSE,135.88624453544617,225.7172040939331,176.194482,,0.44165730476379395,22,363.01763248443604
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250621223920,CDSE,112.81179118156433,255.77612972259521,206.378612,,0.52097487449646,22,369.88564372062683
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250622064021,CDSE,122.27849292755127,255.4625222682953,206.197673,,0.41744065284729004,22,379.08694648742676
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250623170502,CDSE,129.56065034866333,376.3395502567291,301.484432,,0.4078528881072998,22,507.2834060192108
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250623200502,CDSE,129.46723771095276,261.2431306838989,183.101449,,0.5091307163238525,22,392.01727509498596
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250623230501,CDSE,129.34035325050354,285.30302906036377,210.86309,,0.5093522071838379,22,416.06970024108887
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250624020502,CDSE,133.4274287223816,225.17802095413208,176.005246,,0.41307997703552246,22,359.9845407009125
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250624050502,CDSE,112.05943083763123,348.54842376708984,211.641116,,0.6472344398498535,22,462.1255114078522
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250624080502,CDSE,120.23501896858215,317.6449556350708,211.81791,,0.4070308208465576,22,439.2308804988861
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250624110501,CDSE,114.24695944786072,406.0637106895447,241.121909,,0.4008948802947998,22,521.5221002101898
openeo_dataspace_copernicus_eu_bratislava_10km_2024_cdse_20250624140502,CDSE,119.97972869873047,346.2375912666321,150.638741,174.633063,0.4015061855316162,22,467.61404037475586
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250623112930,CDSE,,,,,,0,
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250623114542,CDSE,2.8969476222991943,228.64900064468384,121.630762,72.832389,0.4600646495819092,1,232.8974301815033
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250623154502,CDSE,3.734583854675293,467.7355377674103,392.764638,,0.48103833198547363,1,472.89339566230774
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250623184502,CDSE,4.598005533218384,288.71897530555725,,,0.8392720222473145,1,295.7562336921692
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250623214502,CDSE,3.5125112533569336,286.82236647605896,150.636588,,0.43318629264831543,1,291.6103847026825
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250624034502,CDSE,3.7646915912628174,225.9095160961151,120.461201,,0.6197564601898193,1,231.26972222328186
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250624064502,CDSE,3.305666446685791,315.4475328922272,180.908815,114.442444,0.48162174224853516,1,320.0809271335602
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250624094502,CDSE,3.8465168476104736,286.01718521118164,151.047649,,2.4811320304870605,1,293.28041100502014
openeo_dataspace_copernicus_eu_ndvi_median_bratislava_10km_2024_cdse_20250624124501,CDSE,2.0633463859558105,255.9565212726593,150.80828,,0.4649639129638672,1,259.3218057155609
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250623152001,CDSE,8.882211446762085,437.28331303596497,331.540442,,0.46753430366516113,1,447.71587109565735
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250623182002,CDSE,10.95179271697998,438.3918776512146,301.461459,,0.3791162967681885,1,450.6662497520447
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250623212004,CDSE,,466.2437946796417,361.51036,,0.42403411865234375,0,469.30375576019287
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250624032002,CDSE,11.209752082824707,286.627161026001,180.750899,,0.46523022651672363,1,299.3109064102173
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250624062002,CDSE,9.331937789916992,287.9375510215759,238.559282,,0.35462141036987305,1,298.67436504364014
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250624092002,CDSE,9.534009456634521,347.7197058200836,150.843941,,2.0482234954833984,1,360.13868594169617
openeo_dataspace_copernicus_eu_reducer_mean_bratislava_10km_2024_cdse_20250624122002,CDSE,8.601923704147339,255.25247836112976,181.027209,,0.3695666790008545,1,265.11452293395996
openeo_eodc_eu_bratislava_10km_2024_eodc_20250621163941,EODC,,40.72193360328674,,20.118676,1.659874677658081,0,44.25191044807434
openeo_eodc_eu_bratislava_10km_2024_eodc_20250621190126,EODC,,1031.684903383255,769.744114,248.758543,1.463900089263916,0,1035.2861166000366
openeo_eodc_eu_bratislava_10km_2024_eodc_20250621224530,EODC,,,,,,0,
openeo_eodc_eu_bratislava_10km_2024_eodc_20250622064640,EODC,,802.8587982654572,,769.597683,1.6137850284576416,0,806.2870724201202
openeo_eodc_eu_bratislava_10km_2024_eodc_20250623171002,EODC,,,,,1.7527315616607666,0,4.31742525100708
openeo_eodc_eu_bratislava_10km_2024_eodc_20250623201002,EODC,,,,,1.9586315155029297,0,4.566723346710205
openeo_eodc_eu_bratislava_10km_2024_eodc_20250623231001,EODC,,,,,1.555854082107544,0,4.273296117782593
openeo_eodc_eu_bratislava_10km_2024_eodc_20250624021002,EODC,,3626.9148194789886,,,1.7037968635559082,0,3630.725198030472
openeo_eodc_eu_bratislava_10km_2024_eodc_20250624051002,EODC,,3625.452278137207,,,1.5071616172790527,0,3628.7544026374817
openeo_eodc_eu_bratislava_10km_2024_eodc_20250624081002,EODC,,3628.326102256775,,,1.6113061904907227,0,3631.7801699638367
openeo_eodc_eu_bratislava_10km_2024_eodc_20250624111001,EODC,,3627.809203147888,,,1.5583477020263672,0,3631.7578818798065
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250623155002,EODC,,,,,1.5679237842559814,0,4.2326438426971436
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250623185002,EODC,,,,,1.673389196395874,0,4.09585165977478
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250623215002,EODC,,,,,1.4697544574737549,0,3.8694686889648438
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250624035002,EODC,,3603.2463006973267,,,1.4869639873504639,0,3606.497383594513
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250624065002,EODC,,3625.4171731472015,,,1.3898239135742188,0,3628.686050891876
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250624095002,EODC,,3629.185251712799,,,1.4188241958618164,0,3632.6458904743195
openeo_eodc_eu_ndvi_median_bratislava_10km_2024_eodc_20250624125000,EODC,,3628.9112861156464,,,2.4777631759643555,0,3633.22776556015
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250623152502,EODC,,,,,1.4994192123413086,0,3.940401315689087
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250623182502,EODC,,,,,1.6264913082122803,0,4.1385579109191895
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250623212501,EODC,,,,,1.566032886505127,0,3.95780611038208
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250624032502,EODC,,3625.446740627289,,,2.076761245727539,0,3629.5088155269623
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250624062501,EODC,,3624.1100945472717,,,1.4575257301330566,0,3627.7487483024597
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250624092502,EODC,,3626.915251016617,,,1.508779764175415,0,3630.1539006233215
openeo_eodc_eu_reducer_mean_bratislava_10km_2024_eodc_20250624122502,EODC,,3626.5724744796753,,,1.512009620666504,0,3630.1665468215942
openeo_vito_be_bratislava_10km_2024_vito_20250621164508,VITO,29.97291851043701,257.14953207969666,180.601155,61.68344,0.6150145530700684,22,288.7093622684479
openeo_vito_be_bratislava_10km_2024_vito_20250621192509,VITO,27.59389042854309,296.3629879951477,210.660506,54.041483,0.5283529758453369,22,325.30846118927
openeo_vito_be_bratislava_10km_2024_vito_20250621225030,VITO,29.434284925460815,297.2918815612793,180.687776,61.694407,0.5957856178283691,22,328.118200302124
openeo_vito_be_bratislava_10km_2024_vito_20250622070505,VITO,29.776742458343506,286.9152092933655,210.762166,61.298738,0.6476869583129883,22,318.0948190689087
openeo_vito_be_bratislava_10km_2024_vito_20250623142502,VITO,33.067068338394165,236.78653001785278,160.913771,53.823546,0.44208383560180664,22,271.0763416290283
openeo_vito_be_bratislava_10km_2024_vito_20250623172502,VITO,,,,,0.588813066482544,0,2.086852550506592
openeo_vito_be_bratislava_10km_2024_vito_20250623202501,VITO,,,,,0.49936413764953613,0,1.81746244430542
openeo_vito_be_bratislava_10km_2024_vito_20250623232502,VITO,31.125696420669556,256.86757016181946,180.639376,54.017144,0.5424971580505371,22,289.62292528152466
openeo_vito_be_bratislava_10km_2024_vito_20250624022501,VITO,36.64400792121887,256.28842210769653,180.682932,53.716878,0.5004377365112305,22,294.4367723464966
openeo_vito_be_bratislava_10km_2024_vito_20250624052501,VITO,35.24595046043396,196.5252342224121,162.791676,11.340049,0.4996523857116699,22,233.1900827884674
